,dia1,dia2,radius1,radius2,radius3,radius4,radius5,distance1,distance2,distance3,distance4,distance5,distance6,distance7,distance8,distance9,judgement
2145,9.39,8.78,23.01,30.54,28.48,4.65,18.55,64.33,21.28,35.65,98.02,123.2,179.0,37.5,13.94,20.25,0
2146,9.92,9.93,25.03,31.12,29.89,6.01,19.82,66.26,21.85,36.09,99.93,125.12,179.22,37.72,14.99,21.88,1
2147,9.93,9.94,25.01,31.14,29.81,6.07,19.98,65.95,21.94,36.12,100.14,125.38,179.59,38.14,14.96,21.97,1
2148,9.89,10.36,24.97,31.4,28.81,5.76,19.78,67.01,21.57,36.48,99.64,125.61,179.22,37.46,14.49,22.31,0
2149,10.0,10.08,25.0,31.15,29.86,6.03,19.9,66.45,22.08,36.25,100.35,124.73,180.41,38.03,14.89,21.77,1
2150,9.32,10.53,25.46,32.18,29.25,6.87,20.23,64.72,20.94,35.77,98.51,125.79,181.56,36.95,14.13,22.73,0
2151,8.78,9.71,24.05,29.01,29.08,4.41,19.66,64.58,20.92,35.26,99.23,124.41,178.68,36.37,13.97,21.32,0
2152,9.96,9.95,24.86,31.15,29.88,5.95,19.93,66.02,22.08,35.97,100.46,124.63,180.65,38.08,14.75,21.75,1
2153,10.09,10.0,24.84,30.99,29.99,6.09,20.13,65.87,21.86,35.98,100.42,125.15,179.65,37.79,15.07,21.85,1
2154,8.93,9.41,23.69,30.54,29.14,4.49,18.11,65.2,21.42,34.28,99.35,123.44,178.68,36.77,13.03,21.5,0
2155,9.71,10.39,25.68,31.52,30.03,6.7,20.39,65.84,21.65,36.46,101.3,124.72,178.54,39.1,16.04,21.42,1
2156,10.07,9.95,25.03,31.0,29.98,6.07,20.19,65.83,21.78,35.9,100.1,124.64,180.61,37.84,14.71,22.2,1
2157,9.09,9.01,24.31,29.5,29.42,6.65,18.82,66.08,22.77,37.23,98.76,125.73,181.18,36.98,14.56,22.38,1
2158,10.07,10.01,24.95,30.92,29.85,6.03,20.19,65.91,22.08,35.88,100.28,125.22,180.72,38.27,14.81,21.78,1
2159,9.93,9.99,25.1,30.82,29.87,5.96,20.15,65.87,21.77,36.24,100.29,125.13,179.88,38.13,15.2,22.11,1
2160,9.74,10.8,25.64,31.09,29.98,6.37,20.58,66.98,22.49,35.14,100.67,125.25,180.02,37.89,16.21,21.19,1
2161,9.92,9.99,25.15,31.04,30.15,6.04,19.84,66.58,21.77,35.91,100.01,124.65,179.29,37.91,15.04,22.25,1
2162,10.02,9.94,25.02,31.06,30.16,6.08,20.02,66.5,21.97,36.0,100.14,125.32,179.33,38.26,14.79,21.78,1
2163,10.04,9.99,25.0,30.92,29.98,6.0,19.84,66.51,22.24,36.05,99.93,124.53,180.48,38.03,14.92,21.98,1
2164,10.03,10.01,25.05,31.17,30.17,5.92,20.15,66.3,22.17,35.91,100.19,125.44,180.41,37.98,14.89,22.08,1
2165,10.13,10.44,26.56,32.45,30.74,6.44,20.23,65.47,23.56,37.75,101.45,125.62,181.16,39.59,15.62,23.99,0
2166,10.04,10.07,25.0,31.2,30.0,6.09,20.06,66.33,22.01,35.77,99.6,125.02,180.03,37.81,14.99,22.26,1
2167,10.8,10.44,26.57,31.55,31.16,6.72,21.4,64.66,22.45,36.85,100.76,125.61,181.88,39.47,16.14,22.37,0
2168,10.92,9.46,25.41,30.41,31.08,4.91,19.53,67.03,22.33,37.09,99.81,124.98,181.4,38.74,16.3,20.81,0
2169,9.9,9.99,24.81,31.01,30.09,6.09,20.01,65.67,22.1,35.9,100.16,125.07,180.43,38.2,14.95,22.24,1
2170,9.97,9.96,25.15,31.15,29.99,6.04,20.19,66.15,21.83,36.12,100.01,124.72,180.29,37.87,15.27,21.89,1
2171,10.07,9.97,24.9,30.93,30.12,6.03,20.07,66.12,21.9,36.16,100.05,124.77,180.44,38.21,15.11,21.85,1
2172,9.8,9.6,25.74,31.37,31.09,6.75,20.45,66.5,22.2,35.5,100.5,126.17,179.58,38.25,13.92,22.65,0
2173,9.97,9.91,24.93,31.03,29.97,6.01,19.82,66.41,22.07,36.01,100.11,125.05,179.38,38.15,15.14,21.8,1
2174,9.33,9.2,24.44,30.5,29.58,4.72,19.47,64.22,20.29,34.17,98.48,123.36,178.93,37.43,13.93,20.4,0
2175,10.85,10.9,24.29,30.37,28.81,5.23,19.93,67.12,21.55,36.17,100.26,124.32,180.47,38.86,15.03,22.96,1
2176,10.99,10.87,26.81,32.89,30.75,6.12,22.33,64.01,23.88,37.49,101.84,126.34,181.61,40.74,16.61,23.38,0
2177,9.24,8.07,23.83,29.74,29.05,4.42,19.35,65.09,21.16,34.18,99.05,123.73,178.19,36.22,14.11,20.38,0
2178,10.11,10.72,26.55,32.93,30.98,7.16,20.88,65.5,22.68,36.92,101.18,126.07,180.98,40.86,16.36,22.4,0
2179,10.74,10.21,24.99,31.6,29.4,6.99,21.2,66.35,22.24,37.13,100.27,124.66,181.61,36.77,16.1,21.78,1
2180,10.06,10.03,24.82,30.96,30.19,6.04,19.93,66.22,22.18,35.79,99.56,124.95,179.36,37.73,15.19,21.84,1
2181,10.06,10.05,24.8,30.85,29.87,6.01,19.88,66.3,22.24,35.88,100.26,125.01,180.64,38.0,15.17,21.95,1
2182,9.96,10.05,25.08,30.83,30.09,6.04,20.13,66.19,22.0,35.99,100.48,125.22,179.48,37.93,14.96,22.17,1
2183,9.2,8.72,23.37,29.56,28.04,4.28,18.59,64.92,20.21,35.2,99.2,124.33,178.17,36.03,14.47,21.6,0
2184,11.08,10.81,25.41,31.38,31.09,7.31,22.15,65.29,23.0,37.24,100.73,126.94,181.67,40.53,16.66,23.02,0
2185,9.45,9.01,23.18,29.01,29.15,4.17,18.48,64.61,20.79,34.22,99.01,124.01,178.61,36.11,13.64,21.13,0
2186,10.05,9.93,25.02,30.83,29.85,6.0,20.09,66.03,21.8,35.73,100.05,124.66,180.76,37.95,14.72,21.8,1
2187,9.9,10.0,25.0,31.01,30.16,6.09,19.86,66.51,21.93,36.02,99.81,125.03,179.33,38.15,15.07,21.84,1
2188,9.97,10.0,25.19,31.01,29.83,5.96,20.03,65.69,21.79,35.74,100.11,125.43,180.22,38.16,15.03,21.78,1
2189,9.95,9.91,24.81,31.18,30.2,5.94,20.07,65.79,22.05,36.04,99.83,125.22,179.55,37.96,15.11,22.29,1
2190,9.98,10.43,24.68,31.14,29.52,6.78,19.42,67.2,22.83,36.86,101.03,125.37,179.18,38.86,15.97,21.97,1
2191,10.04,10.04,25.05,31.02,30.17,5.94,20.1,65.64,22.17,35.77,100.11,124.77,179.44,37.87,15.18,21.75,1
2192,9.93,10.09,24.99,30.94,30.15,6.05,19.88,65.84,22.17,36.17,99.69,125.35,180.37,38.03,14.75,21.72,1
2193,10.04,9.98,24.89,31.06,30.1,6.09,19.86,66.04,22.27,35.7,99.95,124.89,180.12,37.93,14.96,22.1,1
2194,9.97,10.03,24.92,31.07,30.12,6.09,19.99,66.22,21.82,36.0,100.44,124.63,179.2,38.14,15.08,21.98,1
2195,9.12,9.79,23.39,30.59,29.07,5.8,18.38,65.48,21.54,35.36,99.02,124.01,178.08,36.98,13.64,21.5,0
2196,10.02,9.95,25.12,31.02,29.86,6.07,20.15,65.62,22.05,36.19,100.15,124.99,180.46,37.81,14.72,22.04,1
2197,8.2,8.12,23.43,29.2,29.04,4.67,18.42,64.96,20.11,34.79,99.18,123.76,178.22,37.46,13.47,21.35,0
2198,9.96,10.02,25.1,31.18,29.99,5.98,19.82,65.83,21.78,35.83,100.42,125.2,179.26,37.92,14.98,21.92,1
2199,10.02,10.07,25.05,31.12,30.0,5.92,19.98,65.8,22.29,36.07,100.1,125.19,179.99,37.8,15.19,21.82,1
2200,9.91,9.96,25.01,31.03,29.94,6.09,20.08,66.31,22.16,36.02,99.54,124.79,179.2,38.29,14.88,21.88,1
2201,10.39,10.73,25.98,32.26,30.63,6.13,20.98,64.65,23.36,36.39,100.74,125.59,181.52,38.41,17.0,23.77,0
2202,9.96,9.93,24.98,30.91,29.89,6.01,19.95,66.09,22.08,36.18,100.25,124.8,179.57,38.19,14.9,22.21,1
2203,9.91,9.93,24.83,30.88,29.88,5.91,20.12,65.67,21.75,35.87,100.18,125.34,179.81,37.7,15.11,22.24,1
2204,9.92,10.06,25.14,30.91,30.17,5.91,20.08,65.63,21.91,36.25,100.23,124.56,179.24,37.75,15.13,22.25,1
2205,10.09,10.08,25.02,31.17,30.08,6.03,19.92,65.95,21.92,35.76,100.23,125.44,179.26,37.78,14.94,21.79,1
2206,10.03,10.01,24.97,31.15,30.0,6.07,19.92,65.96,21.72,35.9,100.38,125.19,180.31,38.13,14.99,22.29,1
2207,9.93,9.93,24.99,30.86,30.17,6.06,20.05,66.47,21.89,36.28,99.92,125.5,179.82,38.15,14.85,21.88,1
2208,10.0,9.99,25.13,30.88,30.19,5.94,20.02,65.71,21.75,35.74,99.53,125.47,180.67,37.73,14.73,21.81,1
2209,9.91,10.0,24.99,30.94,29.84,5.98,19.88,66.41,22.26,35.72,100.44,125.46,179.9,37.71,15.07,21.76,1
2210,10.03,10.09,25.03,31.13,30.06,6.0,19.81,66.55,21.72,36.19,100.07,124.92,180.63,37.75,14.98,21.7,1
2211,10.24,10.13,26.85,32.89,31.49,6.84,20.62,65.42,23.21,36.96,101.22,126.61,181.74,39.13,15.53,23.61,0
2212,8.67,9.57,24.63,29.35,29.74,5.89,18.87,65.15,20.38,34.35,98.48,123.52,178.72,36.22,14.46,20.29,0
2213,8.8,9.32,24.11,29.58,30.88,5.39,20.89,65.88,22.38,37.25,98.9,125.38,180.39,38.89,15.95,21.25,1
2214,11.22,10.5,26.23,32.02,31.48,6.82,21.89,64.19,23.32,37.92,101.91,126.05,181.43,38.44,16.14,23.38,0
2215,10.05,9.92,25.09,30.86,29.86,5.96,20.05,66.26,22.1,35.76,100.49,125.27,180.51,37.93,14.79,22.19,1
2216,8.55,10.21,24.29,31.46,30.46,6.88,18.93,64.64,21.46,36.93,100.07,125.41,179.48,39.29,13.78,22.74,1
2217,10.06,10.0,24.84,30.87,29.98,6.02,20.19,65.99,21.81,35.84,99.87,125.19,179.51,38.02,14.82,21.96,1
2218,11.17,10.37,25.51,31.75,31.14,7.26,21.94,64.09,22.69,37.85,100.7,126.96,181.46,40.11,16.57,23.01,0
2219,9.61,8.63,25.66,31.7,29.83,6.42,20.26,65.97,21.47,36.01,99.72,125.28,181.18,37.04,14.89,22.89,0
2220,10.01,9.93,24.9,31.03,30.12,6.07,19.83,66.43,21.99,35.81,100.47,124.79,180.72,38.18,14.76,21.98,1
2221,10.08,8.58,24.69,30.33,28.84,6.07,20.31,66.68,21.69,35.09,98.52,123.88,179.61,39.1,16.2,21.12,0
2222,10.1,9.91,24.91,30.89,29.89,5.94,19.98,66.27,22.09,36.25,100.31,125.11,180.12,37.75,14.93,21.71,1
2223,9.96,10.03,24.88,31.06,30.08,6.07,19.98,65.73,22.2,35.98,99.51,125.35,179.94,38.22,14.98,21.87,1
2224,9.73,8.73,24.21,30.06,29.72,6.62,19.93,66.57,20.83,37.05,99.15,125.29,179.69,38.84,14.1,21.19,0
2225,9.34,9.15,24.07,29.74,30.31,6.06,20.95,65.62,22.63,34.93,99.38,123.98,179.69,37.67,13.94,21.75,0
2226,10.39,11.16,26.69,32.86,31.17,7.02,21.33,65.01,22.57,36.39,101.43,126.83,181.01,40.14,16.44,22.45,0
2227,9.32,8.64,24.55,30.22,29.16,5.77,18.64,64.91,20.62,35.1,98.9,124.17,178.93,36.04,14.25,21.51,0
2228,9.94,10.03,25.16,30.87,30.05,5.91,20.03,65.65,22.14,35.96,99.72,125.03,180.54,38.17,15.22,21.7,1
2229,9.91,10.03,25.04,30.84,29.91,5.93,20.13,66.14,22.01,35.75,99.96,125.36,179.23,38.19,15.13,21.9,1
2230,10.86,10.46,24.88,32.26,30.84,6.31,20.09,66.94,22.4,35.73,101.49,124.71,178.23,37.17,15.73,21.62,1
2231,9.46,9.03,23.35,29.59,28.39,4.25,19.68,65.24,21.01,35.3,99.33,123.71,178.61,36.61,14.06,21.32,0
2232,10.05,9.95,24.91,31.11,29.83,6.0,20.16,65.89,22.09,36.04,99.78,124.67,180.5,37.86,14.84,22.14,1
2233,8.58,10.36,24.58,32.02,30.46,5.19,21.02,65.22,21.08,35.05,100.61,124.46,180.26,39.07,15.67,21.61,0
2234,9.95,9.94,25.13,31.19,29.92,5.91,20.01,66.5,22.21,36.07,99.66,124.52,180.39,38.09,14.72,21.81,1
2235,10.05,9.92,25.03,30.95,30.0,6.05,19.98,65.84,22.04,35.91,99.6,124.6,180.03,38.15,15.06,21.96,1
2236,10.01,9.96,25.09,30.84,29.86,5.92,20.2,65.65,22.02,35.8,99.76,125.14,180.11,37.97,14.81,21.94,1
2237,9.94,9.93,25.07,31.18,30.13,6.01,19.84,66.31,22.17,36.15,100.13,125.02,179.86,37.98,15.21,21.75,1
2238,10.08,10.09,24.83,31.18,30.04,5.98,19.87,66.04,21.71,36.07,99.89,124.62,179.35,37.87,14.72,21.79,1
2239,9.26,10.59,24.0,30.85,30.96,6.34,19.6,66.21,20.82,36.37,99.36,124.49,179.99,39.22,14.95,22.07,0
2240,9.86,9.32,24.77,31.55,30.42,6.28,19.49,64.85,21.41,35.3,99.3,124.55,179.37,38.81,15.66,21.34,0
2241,10.38,10.49,25.79,32.54,30.6,7.09,22.43,64.26,22.95,37.29,101.95,126.93,181.98,40.9,16.23,23.9,0
2242,10.06,10.0,25.01,31.1,30.0,6.03,20.19,65.67,21.72,36.16,100.48,125.13,179.22,37.75,14.7,22.26,1
2243,9.93,9.99,25.15,31.07,30.01,6.05,19.89,66.28,22.19,35.86,100.22,125.19,180.05,37.78,15.04,22.03,1
2244,8.73,8.83,24.3,31.09,29.94,6.73,19.69,64.65,21.37,36.69,99.27,124.86,179.74,38.38,16.04,22.62,0
2245,9.99,9.96,24.96,31.1,29.84,5.99,20.04,66.37,22.09,36.15,99.82,125.4,179.85,38.14,15.2,22.25,1
2246,9.91,9.91,25.15,31.04,30.17,6.01,20.13,66.58,21.74,35.93,100.45,125.18,179.26,37.96,14.73,22.13,1
2247,10.05,9.99,24.85,30.85,29.96,5.99,19.83,66.58,22.01,36.01,100.02,124.79,180.5,38.05,14.8,21.79,1
2248,8.69,9.68,25.17,31.04,30.96,4.96,19.14,64.89,23.27,35.68,99.26,126.29,181.2,37.17,14.44,21.29,1
2249,10.04,9.92,25.02,31.11,29.93,6.07,20.04,66.28,21.87,35.9,99.78,124.57,179.38,37.78,14.91,21.78,1
2250,9.89,9.02,24.02,29.87,28.95,5.25,20.2,67.47,23.08,36.26,98.56,124.49,178.56,37.81,14.69,22.45,1
2251,10.28,10.43,26.67,32.94,30.78,7.23,21.67,65.54,23.78,36.69,101.49,125.51,181.85,38.65,15.93,23.43,0
2252,10.03,9.97,24.81,31.15,29.89,5.99,20.14,66.62,21.9,36.21,99.57,124.83,179.47,37.96,15.1,22.1,1
2253,10.03,9.98,24.8,31.14,30.1,5.96,20.14,65.82,21.81,36.11,100.12,124.98,179.52,37.99,14.89,22.2,1
2254,10.0,10.58,24.28,31.33,30.5,5.59,19.47,65.61,21.66,35.05,98.74,124.27,180.89,38.09,14.39,22.24,0
2255,10.23,9.39,25.55,31.14,30.15,5.35,19.46,65.22,22.07,35.82,100.98,125.08,179.55,36.99,14.4,21.22,1
2256,9.94,9.93,25.08,30.95,29.98,6.08,19.82,66.12,22.02,35.78,100.5,124.58,179.26,38.28,14.88,22.15,1
2257,9.77,9.63,24.15,31.93,30.67,5.62,19.03,64.76,23.25,34.9,100.48,125.54,181.48,38.24,14.17,21.68,1
2258,9.91,9.99,25.06,30.98,29.83,6.07,20.14,65.78,22.05,35.73,100.0,125.36,180.74,37.95,14.78,21.96,1
2259,9.92,10.04,25.16,30.82,29.9,5.96,19.94,66.61,21.89,36.0,100.49,125.38,179.67,37.93,14.7,21.78,1
2260,8.53,9.63,24.25,29.01,28.79,5.55,19.59,64.02,21.04,35.31,98.36,124.14,178.44,36.14,14.02,20.81,0
2261,10.31,11.11,25.83,31.94,31.12,7.08,22.2,64.11,23.17,36.35,101.04,126.29,181.64,38.78,15.4,23.89,0
2262,10.0,9.99,24.91,30.9,29.87,6.08,20.09,66.22,22.26,35.76,99.93,125.13,179.44,38.14,15.28,21.75,1
2263,10.05,9.95,25.14,31.0,29.82,5.9,19.92,66.17,21.81,36.07,100.03,124.96,180.53,38.21,14.79,21.95,1
2264,10.04,10.05,24.86,31.12,30.14,6.04,19.88,66.07,22.26,36.3,99.6,125.41,179.3,38.08,14.98,22.14,1
2265,8.93,9.54,24.54,31.09,29.54,5.48,18.94,65.24,21.08,36.93,100.98,123.97,179.56,37.53,14.15,20.95,0
2266,10.08,10.06,24.95,31.04,29.94,6.09,20.19,66.15,22.25,35.71,99.93,124.57,179.9,37.9,14.8,21.78,1
2267,9.95,9.94,25.19,31.17,30.19,6.0,20.02,66.35,22.18,36.02,100.47,125.06,180.3,38.01,15.21,21.83,1
2268,8.55,8.32,24.33,29.81,28.28,5.11,19.63,64.48,20.83,34.65,99.08,124.07,178.58,36.07,13.0,21.48,0
2269,9.99,9.99,25.14,31.19,30.13,6.06,19.93,66.53,22.01,36.2,100.31,124.7,180.3,37.73,15.19,21.95,1
2270,8.27,9.57,23.16,30.62,28.02,5.01,19.34,65.09,20.42,34.77,98.53,123.48,179.16,36.73,14.62,21.09,0
2271,9.96,10.01,24.92,30.99,30.13,6.03,20.18,66.39,21.88,36.16,100.27,125.48,180.59,37.93,15.0,21.93,1
2272,9.93,10.07,25.08,31.17,29.97,6.08,19.84,66.59,21.71,36.21,99.78,125.27,179.54,38.15,15.0,22.05,1
2273,10.03,10.05,24.96,31.06,30.11,5.99,20.17,66.22,22.09,36.26,99.78,125.2,179.39,37.74,15.22,21.89,1
2274,10.09,9.97,24.84,31.05,30.2,5.96,19.89,66.03,22.13,36.27,100.36,125.31,180.03,38.16,15.29,22.19,1
2275,8.56,8.95,25.99,32.03,29.23,6.1,19.42,64.66,21.23,36.25,101.08,124.31,180.1,37.78,15.42,22.52,1
2276,9.11,8.93,24.53,29.56,29.09,5.14,18.01,65.44,21.54,34.02,99.28,124.11,178.28,36.75,13.19,21.56,0
2277,9.98,9.92,25.18,31.18,30.15,5.99,20.0,66.22,21.98,35.8,100.41,124.61,180.53,37.91,14.9,21.94,1
2278,10.0,9.97,24.82,31.18,29.89,5.91,19.93,66.32,21.79,35.85,100.03,125.02,180.44,37.98,14.91,21.74,1
2279,10.04,9.92,25.2,31.17,29.98,6.02,19.82,66.15,21.75,35.76,99.74,124.92,179.53,38.26,15.26,22.15,1
2280,10.01,9.96,24.91,30.83,30.0,5.97,20.08,66.44,21.82,35.76,100.37,125.09,180.44,37.73,14.88,22.22,1
2281,9.98,10.02,24.85,31.18,30.1,5.92,20.15,66.04,21.86,35.87,100.31,124.65,180.4,38.03,14.74,22.02,1
2282,9.97,10.09,25.17,31.0,29.91,6.07,19.96,66.11,22.16,36.15,100.45,124.92,180.44,38.04,15.29,22.09,1
2283,8.74,8.06,24.03,29.48,29.31,4.55,18.49,65.18,20.28,34.11,98.02,123.42,178.79,37.13,14.47,21.22,0
2284,8.82,8.8,24.68,30.8,28.15,5.38,18.9,64.04,21.29,34.84,99.17,123.18,178.13,37.36,13.16,20.57,0
2285,10.74,11.17,25.52,32.56,30.36,6.22,21.62,64.84,23.27,37.62,101.91,126.2,181.94,40.24,16.89,23.45,0
2286,10.36,9.68,24.58,31.39,30.67,5.12,19.6,66.04,21.7,35.65,99.8,126.39,179.14,38.58,15.48,21.03,1
2287,10.68,10.38,26.85,31.96,31.39,6.51,21.77,64.22,23.42,36.98,100.51,126.44,181.78,38.49,16.06,23.64,0
2288,10.44,11.06,25.53,31.53,31.1,6.47,21.74,64.24,23.51,37.97,100.78,125.98,181.04,40.58,15.66,23.48,0
2289,10.04,10.09,25.08,30.91,29.97,5.97,20.13,66.01,22.07,36.01,100.34,124.51,180.25,38.23,14.83,21.88,1
2290,8.08,9.32,24.29,30.25,29.06,4.85,19.1,65.46,20.4,34.98,98.26,123.85,178.55,36.11,14.46,21.65,0
2291,9.54,9.65,24.51,30.03,30.57,6.34,20.71,65.06,21.78,37.27,100.42,124.66,178.71,38.54,14.84,23.26,1
2292,9.99,9.9,24.85,30.88,30.1,6.02,19.84,66.2,22.02,35.91,99.58,125.21,179.84,38.22,14.99,21.91,1
2293,9.91,10.06,25.06,30.86,30.04,5.94,20.01,66.45,22.07,35.74,100.12,124.86,180.72,37.96,15.23,21.77,1
2294,9.92,10.0,24.91,30.98,29.96,6.07,19.91,65.98,22.28,36.07,100.12,125.26,179.43,38.11,15.18,22.16,1
2295,10.15,9.28,25.72,29.63,30.4,6.38,19.29,66.47,22.03,36.12,100.08,126.17,179.87,37.73,14.32,22.59,1
2296,9.93,10.04,25.15,31.09,30.03,5.96,19.9,65.66,22.28,36.26,99.98,125.13,180.53,38.24,15.12,22.13,1
2297,10.27,10.3,24.15,31.63,29.98,6.47,19.83,64.68,21.13,36.82,101.01,124.1,180.99,38.45,13.77,21.01,1
2298,10.05,10.0,24.91,30.97,30.01,6.02,20.18,66.0,22.16,36.12,100.15,125.25,179.62,38.0,14.82,22.26,1
2299,10.0,9.97,24.93,31.12,29.94,5.96,19.98,66.07,21.76,35.77,100.38,125.29,179.29,38.09,15.03,22.09,1
2300,9.99,10.02,25.18,30.89,30.16,6.1,20.04,66.45,21.85,36.23,99.53,125.12,179.77,37.96,15.21,22.11,1
2301,10.0,10.03,24.92,30.8,29.8,5.93,19.89,66.56,22.11,35.92,100.22,124.58,180.73,37.91,14.82,21.97,1
2302,9.98,9.99,24.98,30.89,29.93,6.09,19.89,66.01,22.0,36.08,100.25,124.68,179.75,37.99,15.23,21.97,1
2303,10.07,10.09,24.91,31.08,30.01,6.07,19.87,66.45,21.75,35.96,99.57,125.28,180.77,37.79,14.81,21.98,1
2304,8.97,9.14,23.68,30.52,29.45,5.11,18.27,65.35,20.3,35.05,99.06,124.49,178.66,36.44,14.62,21.31,0
2305,8.82,9.74,25.02,31.29,31.15,5.25,18.9,65.12,22.54,35.95,99.89,125.8,179.76,38.84,15.17,21.93,1
2306,9.95,9.97,24.88,30.89,29.99,5.94,19.99,66.42,21.89,36.05,99.82,124.73,179.79,37.79,15.09,21.95,1
2307,9.94,9.93,25.14,30.94,29.88,6.04,19.88,66.25,21.98,35.7,99.83,125.09,180.62,38.07,14.88,22.04,1
2308,10.04,10.09,24.8,30.95,29.96,6.08,19.97,66.28,22.11,36.04,100.41,125.14,179.86,37.98,15.16,21.78,1
2309,10.05,9.93,25.12,31.16,30.09,5.9,19.97,66.37,22.22,35.84,100.36,124.69,179.97,37.99,14.92,22.13,1
2310,8.67,8.29,24.05,30.58,28.87,4.35,18.65,64.02,20.68,35.32,98.49,124.29,178.9,37.67,13.45,20.33,0
2311,9.99,9.99,25.11,31.14,30.03,6.03,20.15,66.48,21.76,36.3,100.42,124.61,179.85,37.81,14.94,21.81,1
2312,8.99,9.83,24.71,29.83,30.49,6.4,20.61,66.08,23.05,36.33,98.93,126.48,180.1,39.26,16.02,20.79,0
2313,9.65,10.24,25.06,31.45,31.18,4.92,19.81,66.4,21.5,35.86,101.08,124.85,178.69,38.38,13.76,21.06,1
2314,10.66,9.43,24.24,30.06,30.37,7.04,20.83,66.83,23.2,36.83,99.46,126.38,180.96,38.4,14.03,23.27,1
2315,9.97,9.99,25.17,30.99,29.85,6.04,20.05,65.64,22.07,36.12,100.34,124.95,180.27,38.1,15.21,22.25,1
2316,9.94,10.08,25.08,31.09,29.81,6.0,20.14,66.61,22.26,35.99,100.24,124.78,180.77,38.28,14.94,21.86,1
2317,9.98,10.06,24.85,31.15,29.84,5.93,19.84,66.22,22.21,36.29,99.65,125.31,179.35,38.03,14.88,21.94,1
2318,10.1,10.04,24.87,30.92,29.97,5.92,20.09,65.82,22.23,36.26,99.51,124.69,180.04,37.96,15.3,21.71,1
2319,10.4,10.94,25.64,32.46,30.55,7.11,20.96,64.09,22.75,36.47,100.93,126.59,181.58,39.24,15.65,23.72,0
2320,8.58,9.34,25.62,29.95,29.92,6.73,20.53,67.16,20.84,36.55,100.01,126.36,178.75,38.77,15.95,23.14,0
2321,10.34,10.16,25.7,32.24,30.69,7.41,20.23,64.0,22.36,37.6,101.53,126.47,181.69,40.43,16.39,22.61,0
2322,8.37,8.15,23.2,29.59,29.55,5.07,19.12,64.89,20.5,34.28,99.33,124.4,178.62,36.9,13.41,20.25,0
2323,10.32,8.5,25.64,29.94,29.19,4.93,20.35,65.59,22.14,34.72,99.85,125.09,178.88,38.8,15.24,22.68,0
2324,10.68,8.67,24.68,30.85,30.85,5.95,19.15,64.66,20.89,35.89,100.65,123.57,181.51,37.43,14.77,22.31,0
2325,9.96,9.96,25.17,30.85,30.1,6.05,20.05,65.88,22.04,36.26,99.77,124.92,179.47,38.23,14.71,22.05,1
2326,11.17,10.72,25.5,32.15,31.15,7.34,21.26,64.53,22.41,36.95,101.14,126.02,181.5,39.87,15.79,23.97,0
2327,8.76,9.46,25.11,30.82,30.52,7.06,18.89,65.47,21.76,36.85,101.03,126.07,181.35,36.93,14.98,22.93,0
2328,9.02,10.55,25.62,30.42,29.81,5.25,20.79,66.34,21.36,34.86,98.5,125.71,179.98,38.43,16.02,21.21,0
2329,9.91,10.37,25.58,32.15,30.39,5.91,20.66,65.73,21.26,35.9,100.66,124.74,179.23,37.03,14.06,21.82,1
2330,10.1,9.99,24.82,30.89,29.82,5.92,19.96,66.58,21.92,36.18,99.55,124.69,180.21,37.7,15.22,22.16,1
2331,11.06,11.12,26.43,31.52,31.46,6.84,22.34,64.96,23.27,37.88,100.59,125.7,181.5,39.51,16.74,22.89,0
2332,9.17,9.22,23.13,29.28,29.34,4.15,18.51,64.68,20.36,34.96,99.39,123.53,178.67,36.23,13.84,20.82,0
2333,10.0,9.94,25.16,30.97,29.99,6.08,20.02,65.82,21.77,36.22,100.34,124.66,180.4,37.82,14.71,22.26,1
2334,10.37,10.86,25.32,31.3,29.09,6.51,18.99,65.59,21.26,35.98,99.79,123.79,178.44,38.41,16.24,23.12,1
2335,9.98,10.02,24.85,31.01,29.89,6.04,20.11,65.64,21.72,36.12,99.83,125.3,180.37,37.97,15.25,21.94,1
2336,9.95,9.97,25.01,31.12,30.19,6.09,19.97,66.6,22.11,36.1,100.46,125.29,180.04,37.88,15.07,22.01,1
2337,9.98,10.03,25.04,31.11,29.8,5.92,20.19,66.49,22.06,35.89,99.68,125.24,180.41,37.9,15.2,22.04,1
2338,9.91,10.07,24.81,30.87,29.88,6.07,20.14,66.42,22.19,35.86,99.74,125.01,180.33,37.7,14.75,22.29,1
2339,9.27,9.73,23.59,29.11,29.23,5.23,19.5,65.37,21.13,35.49,98.57,124.28,178.64,36.6,13.1,20.34,0
2340,10.1,10.01,25.17,30.9,30.01,5.99,19.85,66.12,22.27,35.71,99.89,124.99,180.31,37.76,14.75,22.1,1
2341,10.06,9.94,25.16,30.84,29.89,6.04,20.16,66.44,22.03,35.72,99.69,125.12,179.89,38.01,15.1,22.03,1
2342,9.92,10.0,25.01,30.93,29.86,6.08,19.88,66.43,21.95,36.01,100.2,124.89,180.15,38.2,14.95,21.73,1
2343,9.95,10.03,25.15,30.92,30.19,6.03,20.08,66.57,21.91,36.21,99.83,124.61,180.1,37.75,14.88,21.86,1
2344,9.37,9.37,24.08,31.9,30.5,6.65,20.48,66.52,21.03,35.33,100.44,125.15,181.19,37.76,15.08,22.9,1
2345,10.03,10.0,25.16,31.06,30.16,5.99,20.05,66.22,21.72,35.95,99.51,124.55,180.03,37.85,14.73,21.94,1
